Id,SalePrice
1758,147385.21697257258
1759,157909.30198639183
1760,163788.90984429404
1761,140111.65669590162
1762,171401.09333965872
1763,180229.05612006068
1764,109143.42344602307
1765,162240.5156324154
1766,190594.9918865914
1767,234975.58016299247
1768,138017.3953411656
1769,181049.88317673295
1770,165120.1449408483
1771,107489.74682685795
1772,130617.00326066071
1773,123952.36138514073
1774,137648.87863578406
1775,144798.05795535617
1776,125783.29645690645
1777,109397.44015490275
1778,140758.06277174936
1779,121104.93339692398
1780,187477.63489337452
1781,122289.14708951033
1782,88909.52065612627
1783,144072.39881197357
1784,103917.51542400774
1785,114398.78236187709
1786,132785.04653669475
1787,174043.30364683902
1788,70833.88707161356
1789,94852.00425052772
1790,75019.96752818355
1791,198599.28642423038
1792,156699.29772897437
1793,134884.9720549881
1794,158436.3396516778
1795,126421.60808963254
1796,139964.20329902653
1797,117892.68574136823
1798,116340.6679081453
1799,105313.60929234035
1800,125018.92349307504
1801,120907.53197960973
1802,136830.63336340358
1803,146461.95489204608
1804,138386.75429092467
1805,142964.41616150446
1806,130818.80772088516
1807,134624.77905482202
1808,122642.13449012306
1809,116846.87524440848
1810,135895.3118649316
1811,98004.48285330058
1812,91232.25110183602
1813,118818.7573531699
1814,97427.36829671069
1815,58899.20537618701
1816,111480.80375572263
1817,105033.61081762583
1818,146450.93820742698
1819,129344.87524031287
1820,76730.43890668983
1821,124860.93786418921
1822,154154.4906604172
1823,57234.174534471684
1824,125302.82798655133
1825,133425.59684658382
1826,104647.44701155915
1827,94429.58880076572
1828,130051.75348371838
1829,132621.2309956116
1830,139598.33269357815
1831,133809.87591835824
1832,75321.0705041874
1833,149568.0571161924
1834,135133.67603482888
1835,109141.8930344458
1836,119863.21078641161
1837,82491.86015827305
1838,118320.49859398145
1839,119542.07657278379
1840,132838.46345970858
1841,123592.91219046758
1842,92162.3729827157
1843,119860.6459513828
1844,143225.86789124116
1845,133290.36566079524
1846,154632.05081686785
1847,157439.3579894012
1848,58406.763419370785
1849,116384.77624421744
1850,114147.04184983906
1851,146544.3356678645
1852,128330.84714150855
1853,123499.56626645019
1854,168032.4076308867
1855,143691.79382242376
1856,224547.64237737906
1857,132288.23486115786
1858,138251.33604629827
1859,122306.21014881131
1860,145658.12876673017
1861,122440.98494124041
1862,357965.86826507235
1863,355483.77721748
1864,355505.4749485574
1865,324434.5587828047
1866,329999.07949400967
1867,235065.6680563678
1868,293433.12372559006
1869,211858.34158572514
1870,230111.54015695138
1871,251269.9607220259
1872,181689.39036750072
1873,227040.72609062563
1874,147992.1096488003
1875,194589.17520385422
1876,190695.3988756562
1877,206777.5627458759
1878,204066.41658649017
1879,120558.88492956085
1880,132999.0175971909
1881,241337.02666166687
1882,251293.7189787245
1883,183416.0203968283
1884,198542.94791899825
1885,227839.89795502016
1886,277150.1719609982
1887,220276.49548178064
1888,279733.9170938479
1889,169515.75774283035
1890,114702.77029364598
1891,142964.97218412138
1892,97544.19315392288
1893,119922.56381975513
1894,121176.61602492089
1895,123446.646845874
1896,121271.75347915708
1897,111824.51490319528
1898,121548.01619367742
1899,152831.07460820387
1900,145182.4974515459
1901,147187.49393299475
1902,118913.27868518545
1903,208111.6994106304
1904,123088.75953725015
1905,189686.64094652198
1906,138767.11779458725
1907,191763.49792525297
1908,117696.31625683306
1909,144313.53829738483
1910,130203.07612000011
1911,188482.79579988422
1912,277545.02528447844
1913,146254.51647717788
1914,75956.35870395192
1915,271571.792751812
1916,31470.415329164895
1917,243306.99694988545
1918,144258.99588480603
1919,183408.5618460264
1920,149178.81804536117
1921,359826.95328184497
1922,299860.992135606
1923,228805.47266606797
1924,222985.16164104105
1925,197401.59269937596
1926,353446.9479679251
1927,133984.39135194774
1928,160999.2086697363
1929,122517.82348418813
1930,127347.80021356406
1931,144131.00500427876
1932,139006.09497113223
1933,167829.87221080804
1934,174786.4447186598
1935,168683.1718477362
1936,180543.1004494982
1937,179624.6486661663
1938,175161.28979345225
1939,222277.583376915
1940,182466.59557751374
1941,168695.44866820116
1942,188582.663335445
1943,202618.12506085503
1944,324985.1006423075
1945,339891.3800694368
1946,83666.13453583966
1947,245535.55966230473
1948,168036.41390727393
1949,249883.27315557428
1950,197570.47918659233
1951,252580.53701110627
1952,213008.20662883046
1953,181181.3548492557
1954,181918.65926715368
1955,129303.09587622591
1956,368722.436000719
1957,150601.0330021302
1958,313951.15404386446
1959,140633.15285453908
1960,109299.8271373704
1961,121589.2502095655
1962,106584.92562160111
1963,115150.37661952972
1964,107999.06064949428
1965,147410.30000508943
1966,145940.34414146352
1967,276143.11490765295
1968,390776.144540902
1969,346290.38829655305
1970,357551.9451937559
1971,487747.18371424126
1972,356287.162685262
1973,282985.33025982406
1974,319510.42559519736
1975,641646.6570468835
1976,265590.3704457687
1977,329925.218812865
1978,322634.9635160253
1979,305075.9103711115
1980,183173.99240840235
1981,308292.4877226444
1982,210255.2609473456
1983,196198.00912273143
1984,170919.8491319501
1985,222932.90418751517
1986,215868.17834777583
1987,189898.67833636547
1988,182985.24241622616
1989,203608.9641539944
1990,220427.50107235622
1991,217942.47956621877
1992,215648.91395936732
1993,187730.86849220697
1994,228781.37571534797
1995,184261.8942622765
1996,244838.64928282288
1997,302086.60969787044
1998,283376.3986930694
1999,270909.6182619437
2000,315420.17354074377
2001,301668.8890511204
2002,247895.5683749247
2003,260023.7777844609
2004,292735.78635596466
2005,228765.55793119298
2006,219309.16837471936
2007,258247.03884419557
2008,219320.2961158794
2009,195487.09540491313
2010,202037.06082784708
2011,145053.71531787037
2012,180580.07725855202
2013,174847.28684574447
2014,189163.44001342845
2015,194330.33898569163
2016,192106.76358197656
2017,199187.67805409114
2018,119982.29130522096
2019,141237.13369516062
2020,102949.5601191697
2021,97431.38549856404
2022,182493.14833977673
2023,139754.38641992543
2024,294426.8198734489
2025,365291.0799844083
2026,177702.62805609446
2027,161493.26125898943
2028,148241.40232751216
2029,169203.52682666742
2030,261432.95671392293
2031,233170.73900641612
2032,243780.30014157572
2033,246626.26446975482
2034,179257.47219751254
2035,212216.40837064997
2036,215019.69534346976
2037,218891.29218826597
2038,335397.02641950303
2039,206309.40906417943
2040,299441.6281493099
2041,293352.14728584077
2042,203346.83248144225
2043,184343.87256590577
2044,177229.66285071152
2045,214005.89063261624
2046,145574.11596646285
2047,139764.90561188632
2048,149749.3421919958
2049,145305.66242225203
2050,175983.9683990313
2051,115405.61275568978
2052,120749.61186617706
2053,154181.24036468167
2054,102465.88213796647
2055,142643.65598789076
2056,157439.45417724087
2057,114650.68169945182
2058,204358.40618622192
2059,130772.79320884803
2060,176423.30567671428
2061,178035.76319130737
2062,119390.8020144038
2063,118800.28661622867
2064,124482.24177225027
2065,113627.49403983663
2066,160732.8160235469
2067,118632.22396625069
2068,143778.186802205
2069,83567.79735719458
2070,111450.50079020763
2071,96877.82087291333
2072,139698.7109937554
2073,137752.5496065166
2074,192942.1090222509
2075,141650.48972873934
2076,114580.70302137136
2077,150608.9931954116
2078,119400.21725839702
2079,142762.48661586404
2080,123477.8121342099
2081,124138.12332693645
2082,108604.71825322308
2083,135720.0912117728
2084,110461.95445102765
2085,118266.2965981312
2086,115280.43033125647
2087,128028.50499504412
2088,94915.63230467147
2089,91035.7908402951
2090,128973.77818072707
2091,98944.83217214783
2092,124051.65046212927
2093,110059.83310056021
2094,116030.68800679668
2095,145584.64582982892
2096,88799.60324804197
2097,101769.95794670493
2098,139000.2683375159
2099,59196.45742682042
2100,70955.09915333222
2101,106750.03326058193
2102,142906.76132669376
2103,100576.8084539176
2104,139385.69115107955
2105,124607.21459381997
2106,58762.48373756462
2107,191796.14208238866
2108,116502.0294562184
2109,105729.59435098973
2110,112192.8759811745
2111,158914.06654686865
2112,122522.20882858579
2113,121365.89498526092
2114,127380.77796223863
2115,156384.11005925265
2116,112954.27827367437
2117,134904.48814516148
2118,125679.57247430235
2119,119780.6688666707
2120,129465.64102389259
2121,inf
2122,111803.379504434
2123,87985.8592058003
2124,153760.3428568649
2125,132874.04311937693
2126,143367.2161835262
2127,153352.9702296998
2128,128956.7438149565
2129,89812.60841825174
2130,121094.86945474693
2131,148323.6656158339
2132,111341.51546477829
2133,126666.52051083074
2134,130137.12630230525
2135,108057.84119006508
2136,66455.72122351712
2137,100349.86249654739
2138,139020.5704382786
2139,157848.06875795638
2140,139699.13982212348
2141,176446.38916592594
2142,124512.67771764794
2143,146192.43484668003
2144,115790.3373317189
2145,145815.60258159653
2146,165009.05398990543
2147,137184.83256219322
2148,142835.83279255737
2149,162500.1495795315
2150,222688.8030706758
2151,126769.06608710719
2152,162897.88504630607
2153,183088.49650260693
2154,100250.75817041083
2155,137379.71220527895
2156,261664.84793799577
2157,234751.40345988513
2158,235719.70204923154
2159,219429.4530679809
2160,190103.4202444522
2161,253514.1119170729
2162,370763.1469679704
2163,369968.3712359511
2164,255960.65928947265
2165,197528.6251963273
2166,157090.6041946625
2167,213573.09707745697
2168,193523.5792476029
2169,190034.072360891
2170,206709.5586236275
2171,164567.90650133838
2172,131185.6226930439
2173,170905.0547190747
2174,219142.10446985732
2175,291410.187249976
2176,292480.90540847357
2177,231472.00198709508
2178,216864.66036938495
2179,141257.48044670292
2180,189870.27001526544
2181,192520.8734395205
2182,221805.3573003508
2183,193378.35954302584
2184,115790.73763109955
2185,132193.35651981414
2186,153816.6255811599
2187,170459.02829565448
2188,162540.48877525443
2189,305298.563751502
2190,73314.90124048889
2191,77885.48075436834
2192,85882.84586435427
2193,106478.73706260363
2194,110569.50051705555
2195,104365.38917356955
2196,103134.68460211356
2197,117307.52086960914
2198,164782.03302526326
2199,197122.5714300407
2200,131587.3408749456
2201,130682.07459792701
2202,203733.50647358884
2203,121542.03387633989
2204,148806.76926515953
2205,103704.54795350666
2206,123576.88313576995
2207,192594.59274596255
2208,240915.9717200614
2209,187545.0521838261
2210,124430.78325627037
2211,117929.09655143364
2212,131566.48921630954
2213,111918.90232101646
2214,138575.39517428365
2215,104912.52179806045
2216,143462.0652954249
2217,69260.48732453043
2218,97804.35916255724
2219,89124.80462693982
2220,78136.93612410124
2221,273767.4932269412
2222,247533.51226193795
2223,292440.56758024415
2224,222786.67900296315
2225,119526.39298528155
2226,177134.21056357623
2227,206944.75988217373
2228,268860.2859645568
2229,250005.38381113033
2230,146309.38604561493
2231,213761.8009245714
2232,186809.85971480593
2233,176502.14114625234
2234,255529.73252319067
2235,221832.7687877585
2236,261731.69137550052
2237,317641.0029283867
2238,202083.93832338598
2239,116900.43368619455
2240,157112.45518307667
2241,150789.28173513967
2242,127177.3692079706
2243,136092.41957179664
2244,112884.45693823167
2245,106775.75184641097
2246,138437.22814015404
2247,130936.03666745345
2248,124397.3995509902
2249,125853.72545128755
2250,131736.0333387693
2251,95227.53941972263
2252,174789.36963693524
2253,154820.70564833784
2254,176527.53923598822
2255,185167.0272927005
2256,177002.18874804472
2257,208414.71944609954
2258,173013.5906835879
2259,178342.58412109106
2260,129356.64257536399
2261,188333.62686605114
2262,187481.42591388337
2263,357336.2654258766
2264,513705.88387337985
2265,155038.77125909607
2266,256297.41621170743
2267,305621.6679436211
2268,402367.6946164377
2269,160969.36435671418
2270,202454.32699285267
2271,216116.87923651905
2272,240213.3050532645
2273,168552.83225985387
2274,177313.6066003933
2275,160320.01627783553
2276,203633.08608068636
2277,187400.75266956436
2278,146426.59444816754
2279,124255.7571001098
2280,113809.49572028549
2281,166586.85671284434
2282,178085.19194105166
2283,117989.0584073877
2284,122242.0997877098
2285,140535.6359326817
2286,122956.35529032261
2287,348079.8795250222
2288,264509.5846890637
2289,327393.73880493257
2290,408196.14554835187
2291,315299.8352721233
2292,423306.00942900236
2293,442644.19792878133
2294,364420.26461317664
2295,471923.0040615971
2296,250105.52359450454
2297,329953.17890334997
2298,324752.6339560602
2299,354263.2295413368
2300,304560.40265660407
2301,311130.56903484487
2302,242782.08450547422
2303,246483.89071636525
2304,239709.74013384187
2305,191668.16639710497
2306,186320.7621962665
2307,198742.53037101042
2308,215998.2172708982
2309,265639.46529910894
2310,203874.60232717462
2311,201191.51031893297
2312,184157.54210880733
2313,180095.88968262164
2314,184198.5474087387
2315,187418.70095043958
2316,210537.84298748834
2317,189961.48033241817
2318,185156.38805135398
2319,190704.73659456693
2320,191917.65699716113
2321,240586.78727508857
2322,197603.04594613097
2323,187629.14260501723
2324,200076.4409962769
2325,222792.98338308808
2326,186424.83724010785
2327,207338.7543643174
2328,229125.8676084931
2329,192899.14004113455
2330,185139.05920590874
2331,338962.851253297
2332,382154.0448629146
2333,317566.09885604726
2334,241243.24476403897
2335,275341.9377427488
2336,281360.0356013712
2337,198443.5009566052
2338,266731.8590101597
2339,225914.21602587323
2340,385509.7843029443
2341,221688.44782087032
2342,240924.39746274988
2343,230457.4820710631
2344,218019.41280624247
2345,230394.84231763167
2346,214597.03465529316
2347,194754.2915634443
2348,243389.75381776335
2349,173314.02670271447
2350,314964.4577101054
2351,244751.26757536465
2352,254760.21412015113
2353,240238.04047878666
2354,136804.76153124988
2355,144040.59657762668
2356,157157.0678834851
2357,197843.57773906298
2358,195109.60060721735
2359,129671.471042938
2360,122183.96746566896
2361,142943.8256744355
2362,261972.30677177184
2363,146042.64068294305
2364,170299.10800070383
2365,228347.1830169441
2366,206371.9183325662
2367,229693.81832502075
2368,209959.98935435922
2369,213976.6786448149
2370,171771.02028926916
2371,157834.7868137235
2372,197230.19666712382
2373,309321.1319086786
2374,308443.9638573584
2375,231204.2184136328
2376,279450.66944402223
2377,334142.49674631056
2378,158189.65490624818
2379,204354.98341856856
2380,166646.81631383495
2381,176494.2483873553
2382,228910.96930919233
2383,204037.53671796777
2384,248287.01435311144
2385,175455.87018517978
2386,136469.6554523777
2387,130387.96009536475
2388,112984.28298765856
2389,117999.05061787117
2390,146090.0203200425
2391,139396.94284177662
2392,113275.82232020491
2393,179491.88066303066
2394,133994.08888752185
2395,208342.9481309038
2396,149663.97102321155
2397,217232.47998351316
2398,131505.00440060016
2399,66885.26288983913
2400,70578.53632727402
2401,123742.37667138805
2402,138523.7294542122
2403,142124.80626587634
2404,156824.74530167022
2405,164758.0473966438
2406,145470.96620203723
2407,130423.09330799826
2408,160732.07114279683
2409,119085.4907844299
2410,183426.03484602293
2411,111429.05750103696
2412,145752.25425505187
2413,121962.78742055436
2414,141544.0286593143
2415,132667.78124391512
2416,122653.03981731001
2417,133909.3026442607
2418,129220.17454626551
2419,122250.98387880779
2420,120575.022013277
2421,107718.6830756523
2422,103150.91185071411
2423,111555.61478357484
2424,158671.8963488839
2425,188574.2837570033
2426,121316.41345408258
2427,115586.68695240749
2428,177456.68358836402
2429,116088.51521507399
2430,134420.4785236171
2431,107748.65536457923
2432,140479.8962866892
2433,137294.23214746354
2434,128069.13779317503
2435,141447.09839740218
2436,120062.61233434851
2437,108393.12937832226
2438,126033.9078164337
2439,110742.25741030676
2440,124238.73122925687
2441,102752.68798077472
2442,100774.57970977957
2443,138868.16689562888
2444,134882.4274726525
2445,96587.54306018635
2446,135766.85922114385
2447,192614.3903196396
2448,134634.5389899009
2449,119225.58507832726
2450,147671.03824732508
2451,119931.88338871373
2452,178833.50575730824
2453,101648.33717945669
2454,121468.31417770327
2455,116879.01467914277
2456,138220.95467002166
2457,129148.57372363881
2458,131410.17279301136
2459,110232.90901107885
2460,148725.27964730113
2461,129691.51410029441
2462,131410.84249195922
2463,129701.79577521454
2464,166960.54905182606
2465,138002.37655766937
2466,119635.67580784719
2467,154207.2639823959
2468,84245.61838576758
2469,75804.82141140291
2470,199060.58713224655
2471,211988.75428023603
2472,144577.72010481893
2473,106223.16805568365
2474,72241.06820001033
2475,225270.7347210694
2476,108772.48461757961
2477,118582.53521075362
2478,146758.55759441212
2479,100241.58773661639
2480,148590.22407312196
2481,124601.7686976275
2482,133530.47443336828
2483,108602.63707337371
2484,123995.07251533568
2485,130933.82217191545
2486,139175.65062668605
2487,172060.17341010997
2488,181275.39533826298
2489,150807.34155606356
2490,146042.0095805556
2491,106354.94871874407
2492,196835.87836204332
2493,156642.1399494924
2494,139469.2831723129
2495,85764.83121538452
2496,240406.83195731702
2497,155070.131760686
2498,107362.13377045748
2499,88068.95700998185
2500,118085.27758321019
2501,143055.34286831898
2502,138805.28647207265
2503,93698.068027602
2504,142788.61276255743
2505,220558.82069000922
2506,264482.4172223937
2507,295544.0100351564
2508,267004.3158210368
2509,222377.84998992723
2510,224085.44230927585
2511,178267.16883880345
2512,199918.93378410087
2513,234261.2537089326
2514,295015.1977070156
2515,142866.65159399697
2516,180704.16080033997
2517,141885.00251511342
2518,154562.68655519525
2519,217251.7670709704
2520,214566.03461229353
2521,189988.04228652103
2522,224954.56734468462
2523,120507.47338589498
2524,134950.84238455206
2525,143264.1357764732
2526,134424.25830591502
2527,119673.97309494553
2528,129232.3522701082
2529,133724.45101504438
2530,126868.35979347392
2531,242768.58705588896
2532,224662.74202771453
2533,198347.07122219237
2534,231058.78604992543
2535,284151.2656422763
2536,233748.62194711875
2537,227209.53194935186
2538,189398.78444437755
2539,196202.9412862181
2540,184027.7170122075
2541,188354.4150523752
2542,161894.29546811007
2543,114168.266430896
2544,113779.21591020253
2545,130964.96122294842
2546,128234.58589635282
2547,149380.69189932288
2548,165529.8132321615
2549,155880.43432053004
2550,1104667.673648698
2551,147280.03334613572
2552,135579.3625829841
2553,77485.01620044139
2554,87342.67864894531
2555,122315.95008057036
2556,100308.12415460098
2557,104291.3810638464
2558,134649.9135765112
2559,118258.50916222499
2560,142083.97383251158
2561,143464.37196376454
2562,120799.15382672012
2563,127695.0902933776
2564,188234.14084969735
2565,131443.94397152922
2566,131414.33790589578
2567,121871.35731468214
2568,178536.81680845338
2569,212807.47059731567
2570,124329.60112823281
2571,166360.55299295273
2572,158662.3562397054
2573,199730.38998798013
2574,324183.89188803086
2575,141392.25086112978
2576,117928.3778198141
2577,120408.14838580688
2578,98045.4423601917
2579,62841.29939516291
2580,103677.02304329476
2581,118566.15595194526
2582,134273.654095915
2583,258241.17041250016
2584,184247.98216806355
2585,189151.4662582379
2586,215930.0862086653
2587,202294.89658898205
2588,143912.87023407783
2589,159007.73508555815
2590,215494.3196674398
2591,240871.62206146523
2592,214043.6192503202
2593,249070.21396749024
2594,194803.88571775187
2595,214033.38753597086
2596,302900.6585389118
2597,190878.63066743402
2598,297224.12791636615
2599,341718.0867535145
2600,98265.76083691852
2601,146806.21980480282
2602,93415.02503774881
2603,102111.48716684523
2604,94551.08774994158
2605,93199.6920471262
2606,145019.74293452455
2607,235139.75623141532
2608,192041.9817679987
2609,182701.41618952272
2610,109333.8838662474
2611,102007.48591645596
2612,162047.21424918307
2613,138593.06813639635
2614,123423.96037386877
2615,167395.3734246065
2616,154630.88028159403
2617,175723.795247956
2618,192905.08446654025
2619,195998.64250031713
2620,188466.54297375883
2621,175039.2725889548
2622,180734.12245028114
2623,234432.2665575476
2624,316277.37774223223
2625,278022.11820747243
2626,186512.52754280972
2627,161896.46184285352
2628,409903.28060102515
2629,486301.4042001671
2630,344610.58665402303
2631,472209.78756411606
2632,392967.4578566646
2633,265603.9493864951
2634,400496.0416555426
2635,164629.48956091687
2636,184239.20768299297
2637,186262.1391812624
2638,271230.88207231695
2639,182774.32236211258
2640,156797.51593665648
2641,106079.61237419119
2642,180721.70470141014
2643,113735.6374404909
2644,126604.59190451728
2645,123450.08126494978
2646,106550.3676402939
2647,116897.79637774374
2648,147435.61359481185
2649,157105.05725082208
2650,143756.6672329467
2651,146343.5733110027
2652,391419.9914263808
2653,245106.66468352007
2654,241038.4270544069
2655,376966.95182224375
2656,325680.2771827005
2657,334167.8962338876
2658,288823.5464753545
2659,300531.1794407119
2660,357063.5245526159
2661,327357.7760228293
2662,336212.41073232575
2663,285914.9804481815
2664,260251.52214005598
2665,297676.5531702027
2666,266347.87644783105
2667,186957.99727306806
2668,193978.7238561825
2669,187314.4004304606
2670,289279.8404282271
2671,197683.80439418316
2672,204426.66339089724
2673,200300.87136668738
2674,204555.94273856832
2675,173635.81425102943
2676,208232.97925851695
2677,202419.70591642993
2678,266743.33401185257
2679,277290.54475552344
2680,271824.1154956577
2681,399910.86031251174
2682,327896.504103248
2683,548503.2587940124
2684,308642.6612916601
2685,342538.7112008731
2686,250429.3340880982
2687,297528.21016570705
2688,222624.99064641888
2689,207735.1798096669
2690,421348.0855923256
2691,184376.51749452233
2692,139082.4292303093
2693,207437.34849596905
2694,143438.03667738172
2695,200409.3479266553
2696,192850.2175949546
2697,182133.46349031746
2698,212890.9755215062
2699,167413.05217330361
2700,151476.89260623243
2701,172795.6424692475
2702,125747.41561356036
2703,150780.96824823087
2704,137598.8418935646
2705,115440.3351310886
2706,120371.06185488346
2707,140230.0538866653
2708,124029.66046731727
2709,104212.63150934053
2710,126356.39682725682
2711,189903.0220150188
2712,373508.28120185295
2713,173052.1017440103
2714,160532.10819039412
2715,156455.7115376343
2716,156023.59467607565
2717,195737.13519636152
2718,230352.00725989277
2719,163064.36956372228
2720,199903.4314653929
2721,136431.47642677338
2722,170710.25678236174
2723,155712.0376805524
2724,130065.45735850131
2725,131192.6270467057
2726,143667.94509208004
2727,164617.2044665147
2728,196709.6812263224
2729,150466.80545158204
2730,145047.50118535786
2731,143793.06707380657
2732,124511.05611002125
2733,157376.00877723997
2734,148001.76463221014
